Bar0,38.9
Bar1,52.5
Bar2,75.2
Bar3,88.3
Bar4,91.3
Bar5,123.1
Bar6,137.8
Bar7,98.4
Bar8,70.2
Bar9,78.5
Bar10,73.8
Bar11,77.7
Bar12,58.4
Bar13,74.5
