"International_data"
"https://www.eia.gov/beta/international/data/browser/#/?pa=0000000000000000000007vo70000fvu&c=00000000000000200000000000000000000000000000000001&tl_id=2-A&vs=INTL.2-7-EURO-MK.A&cy=2016&vo=0&v=H&end=2017"
"Fri Jul 05 2019 08:04:02 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
,,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"","Europe","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.5911,30.8969,37.8813,44.6357,52.9822,64.4958,75.3498,85.5598,102.4813,123.4458,149.2834,186.0233,220.4779,242.5267,263.3693,287.6568,310.4837,-
"","World","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.6045,68.555,77.8287,88.7898,101.1414,121.3991,141.16661,164.71802,201.07496,250.69037,304.33502,380.2849,461.209,539.8711,638.9295,759.3206,892.7574,-
"","Geothermal","Million Kw"
"","Europe","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.794,0.807,0.902,0.94,0.875,0.935,1.144,1.209,1.3065,1.3825,1.4325,1.5432,1.595,1.757,1.89,2.111,2.31,-
"","World","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.3228,8.1198,8.1688,8.2998,8.2823,8.6731,8.8681,9.0702,9.3959,9.8884,10.1131,10.0275,10.4792,10.7804,11.4133,11.8561,12.2642,-
"","Solar, Tide, Wave, Fuel Cell",""
"","Solar, Tide, Wave, Fuel Cell","Million Kw"
"","Europe","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6331,0.6829,0.8113,1.5347,2.2832,3.5187,4.6947,6.4257,11.6707,18.3292,32.0053,55.0994,74.1118,84.0816,91.2633,99.7507,106.8126,-
"","World","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.4387,1.6302,1.9809,2.944,3.9891,5.654,7.1981,9.3517,15.2474,23.0499,39.4834,69.2376,94.9845,132.4937,178.2716,226.7874,298.4336,-
"","Tide, Wave, Fuel Cell",""
"","Tide and Wave","Million Kw"
"","Europe","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.432,0.3805,0.4225,0.9055,0.9435,1.1845,1.3625,1.1135,1.1235,1.135,1.135,1.1433,1.0296,1.1356,1.2273,1.1666,1.1956,-
"","World","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4524,0.4009,0.4619,0.9449,0.9829,1.2269,1.4049,1.1585,1.1685,1.199,1.219,1.2513,1.1627,1.5707,1.7054,1.6601,1.7151,-
"","Solar","Million Kw"
"","Europe","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2011,0.3024,0.3888,0.6292,1.3397,2.3342,3.3322,5.3122,10.5472,17.1942,30.8703,53.9561,73.0822,82.946,90.036,98.5841,105.617,-
"","World","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.9863,1.2293,1.519,1.9991,3.0062,4.4271,5.7932,8.1932,14.0789,21.8509,38.2644,67.9863,93.8218,130.923,176.5662,225.1273,296.7185,-
"","Wind","Million Kw"
"","Europe","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.744,17.376,23.238,28.287,34.407,40.6431,47.8731,56.4491,65.0061,76.0001,85.4876,95.8227,108.5471,120.0101,132.185,145.9511,160.1931,-
"","World","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.254,23.858,30.822,38.524,47.018,59.3421,73.0869,91.66472,116.20787,149.95369,180.39244,219.8585,268.3678,302.4451,349.1215,414.7374,467.7349,-
"","Biomass and Waste","Million Kw"
"","Europe","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.42,12.031,12.93,13.874,15.417,19.399,21.638,21.476,24.498,27.734,30.358,33.558,36.224,36.678,38.031,39.844,41.168,-
"","World","Million Kw",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.589,34.947,36.857,39.022,41.852,47.7299,52.01351,54.6314,60.22379,67.79838,74.34608,81.1613,87.3775,94.1519,100.1231,105.9397,114.3247,-
"","Fossil Fuels","Million Kw"
"","Europe","Million Kw",355.107,355.677,363.308,363.378,370.093,374.907,375.091,383.13,382.155,386.906,296.122,369.597,379.792,384.888,387.847,391.564,398.789,404.416,406.825,414.606,421.419,422.903,426.855,439.532,443.517,447.23,456.431,465.275,469.997,475.699,495.33,497.137,500.368,490.601,490.416,478.162,464.914,-
"","World","Million Kw",1363.57835,1410.87699,1453.081975,1488.484659,1531.113129,1566.006039,1596.852575,1626.505875,1667.630577,1727.240922,1676.94533,1537.495006,1832.962934,1877.406063,1926.04216,1962.271693,2021.003279,2072.881732,2114.517789,2164.839732,2253.13668,2331.52232,2440.63625,2553.7353,2646.861095,2744.96323,2888.88663,3007.1301,3103.0382,3213.47213,3360.7177,3487.591611,3600.447105,3697.9338,3845.5982,3944.034,4016.7654,-
"","Hydroelectric Pumped Storage","Million Kw"
"","Europe","Million Kw",6.487,9.091,11.48,11.94,17.131,18.693,20.029,21.605,21.79,25.528,31.01,35.203,36.963,39.659,38.505,38.194,39.112,38.693,40.41,40.106,43.512,43.676,41.793,44.489,45.658,46.778,47.154,47.207,47.689,48.199,48.885,49.048,49.226,49.399,49.733,51.022,52.306,-
"","World","Million Kw",18.699,23.398,25.787,27.943,34.234,36.276,38.586,41.76,42.945,65.867424,74.017024,78.538574,83.394744,88.267398,92.296898,94.648568,96.565218,94.746098,98.241498,99.584298,104.447,106.783,106.898,109.745,111.878,114.651,118.688,122.827,125.236,130.3524,133.6279,137.3546,140.0253,141.9393,143.8141,146.9931,153.8207,-
"","Generation",""
"","Generation","Billion Kwh"
"","Europe","Billion Kwh",2147.832,2148.37,2161.372,2231.569,2341.144,2438.794,2494.874,2568.437,2617.017,2673.0108,2692.651,2719.493,2725.34365,2738.604232,2783.309455,2866.337653,2955.6646,2986.314858,3058.687401,3099.508787,3206.886857,3266.036283,3290.352634,3362.621412,3445.819286,3490.245713,3548.312526,3593.0611772,3628.610361,3465.219542,3622.238893,3575.5601,3605.4162,3581.17348,3521.531,3582.17518,3620.03368,-
"","World","Billion Kwh",8018.0910733674,8073.4774281648,8255.1428048686,8593.5612493451,9084.6033805811,9460.4474726321,9656.7054838424,10096.448911515,10529.380636772,11054.64404355,11300.56967401,11539.047381,11621.090934,11894.148092,12170.432685,12604.374482,12987.651656,13313.967087,13667.132909,14007.026647,14629.3926635,14886.349464219,15401.12329809,15934.606918456,16699.207067364,17369.522295683,18072.768317603,18923.871443053,19212.3598588,19145.85271739,20416.80785056,21126.90860045,21561.46149171,22233.58398881,22673.31806235,23105.50563034,23765.79393621,-
"","Nuclear","Billion Kwh"
"","Europe","Billion Kwh",229.556,302.449,333.793,393.16,501.2,602.872,654.106,673.643,723.881,758.114,761.263,783.782,795.4768,830.501959,831.073,849.218233,890.9812,902.801215,897.726,911.278,914.938,944.278,954.062,956.989,970.49507,959.97994,958.58299,905.6088572,907.68065,864.339505,896.60883,887.23844,862.8,855.4776,859.579,837.274,818.7329,-
"","World","Billion Kwh",684.3806443674,778.64239216482,866.42224486859,981.72474334506,1196.8536215811,1425.5367136321,1517.6637988424,1653.9774305146,1794.8463517715,1843.3887885505,1908.8074100097,1996.14,2015.6028,2081.627072,2125.160212,2210.044395,2291.53275,2271.307032,2316.009,2393.132,2449.88955,2516.885982,2545.623,2517.748,2618.88907,2624.9766,2659.75928,2608.0461282,2597.33812,2560.019675,2629.7094,2517.74461,2344.80645,2364.16467,2408.925,2440.498,2468.76555,-
"","Renewables",""
"","Renewables","Billion Kwh"
"","Europe","Billion Kwh",471.876,477.686,473.439,486.566,495.141,490.966,474.915,508.657,552.431,484.1378,499.646,502.874,535.95985,556.036273,564.594455,580.85342,569.640744,591.591166,619.586047,630.978015,666.160185,673.991649,643.733038,623.910023,687.182152,709.003518,726.622312,765.891566,821.72289,849.982687,948.01626,937.8408,1061.6999,1151.3804,1182.2634,1252.9605,1282.1495,-
"","World","Billion Kwh",1754.401532,1779.892956,1833.680497,1918.595636,1986.003658,2006.695432,2051.680437,2061.858421,2141.140391,2173.987124,2275.442716,2323.791572,2342.079934,2473.049222,2503.830774,2628.423404,2671.610381,2741.9899,2759.292343,2815.883556,2867.164133,2832.71373802,2901.25026359,2935.830962123,3142.2321383642,3324.689722683,3476.902313603,3574.616870853,3782.2864648,3924.31528939,4228.02119156,4440.19606745,4755.31801871,5089.24433481,5354.54937435,5558.30776434,5968.05920721,-
"","Hydroelectricity","Billion Kwh"
"","Europe","Billion Kwh",458.018,464.155,459.881,473.685,481.241,476.739,459.535,491.085,534.517,465.365,474.466,475.47,506.234,523.212,528.093,540.464,526.948164,540.629616,559.034501,566.166453,588.074662,584.237195,538.748535,503.61803,541.019443,541.414986,534.257934,537.790407,564.053921,560.370482,616.14976,538.668,595.796,627.375,616.277,612.08,626.267,-
"","World","Billion Kwh",1722.88009,1746.762664,1790.200013,1871.968855,1933.893365,1951.997538,1991.715219,1996.139093,2072.535803,2059.912936,2144.497181,2183.127246,2188.171118,2313.527407,2336.503716,2453.207082,2489.661112,2545.82067,2551.094449,2592.417802,2623.042039,2568.150614,2606.112109,2617.113124,2787.6537443912,2906.6667613,3012.588172,3052.01550164,3180.518423,3233.964271,3408.447769,3469.826904,3630.464223,3759.707383,3855.698622,3845.687085,4000.873153,-
"","Non-Hydroelectric Renewables",""
"","Non-Hydroelectric Renewables","Billion Kwh"
"","Europe","Billion Kwh",13.858,13.531,13.558,12.881,13.9,14.227,15.38,17.572,17.914,18.7728,25.18,27.404,29.72585,32.824273,36.501455,40.38942,42.69258,50.96155,60.551546,64.811562,78.085523,89.754454,104.984503,120.291993,146.162709,167.588532,192.364378,228.101159,257.668969,289.612205,331.8665,399.1728,465.9039,524.0054,565.9864,640.8805,655.8825,-
"","World","Billion Kwh",31.521442,33.130292,43.480484,46.626781,52.110293,54.697894,59.965218,65.719328,68.604588,114.074188,130.945535,140.664326,153.908816,159.521815,167.327058,175.216322,181.949269,196.16923,208.197894,223.465754,244.122094,264.56312402,295.13815459,318.717838123,354.578393973,418.022961383,464.314141603,522.601369213,601.7680418,690.35101839,819.57342256,970.36916345,1124.85379571,1329.53695181,1498.85075235,1712.62067934,1967.18605421,-
"","Geothermal","Billion Kwh"
"","Europe","Billion Kwh",2.62,2.694,2.794,2.77,2.909,2.738,2.891,3.129,3.24,3.305,3.607,3.551,3.764,4.005,3.789,3.854,4.241,4.414,5.012,5.7,6.184,6.153,6.299,6.929,7.0992,7.1492,8.3404,9.5074,9.937,10.546,10.06,10.587,11.259,11.9734,13.0974,14.0251,15.2661,-
"","World","Billion Kwh",13.236079,14.642163,15.655865,17.783101,20.246504,22.29823,24.877954,26.680461,27.212079,32.855443,35.820271,37.061444,38.196962,39.172565,39.026453,38.252258,40.689684,42.127102,44.705918,47.883013,51.563158,51.164601,51.95431,53.665231,55.849175,56.590945,57.997429,60.632613,63.387977,65.539658,64.718213,65.592068,66.120526,67.494174,72.925441,75.714775,77.071007,-
"","Wind","Billion Kwh"
"","Europe","Billion Kwh",0,0,0,0.027,0.044,0.067,0.143,0.199,0.336,0.4799,0.711,1.096,1.55985,2.362423,3.502605,4.07857,4.88558,7.37155,11.291546,14.250562,22.316523,26.793504,36.433553,44.593993,59.202509,70.926332,82.976978,105.409759,120.982969,135.192005,151.219,183.669,209.998,243.366,260.862,312.3104,316.2504,-
"","World","Billion Kwh",0,0,0,0.029668,0.05049,0.072762,0.149189,0.205541,0.342871,2.597943,3.5356,4.096951,4.611373,5.55795,7.284414,7.935523,9.288649,12.134585,16.108642,21.24186,31.364314,38.367365,52.766363,64.306051483,84.136272483,104.020903483,131.829787483,170.565478483,220.299939,276.053197,339.385806,433.909459,520.710403,643.235445,714.432982,833.795248,952.235962,-
"","Solar, Tide, Wave, Fuel Cell",""
"","Solar, Tide, Wave, Fuel Cell","Billion Kwh"
"","Europe","Billion Kwh",0.47,0.53,0.57,0.57,0.571,0.571,0.561,0.54,0.541,0.5469,0.604,0.601,0.614,0.59985,0.61185,0.62685,0.608,0.643,0.685,0.677,0.712,0.75695,0.84295,1.03,1.271,3.696,4.897,6.465,9.789,16.1542,25.2695,49.6388,73.1929,88.066,100.324,111.151,115.243,-
"","World","Billion Kwh",0.47,0.53,0.57,0.57005,0.584298,0.60168,0.606132,0.581597,0.571194,0.856897,1.038396,1.144827,1.123784,1.184862,1.238232,1.290488,1.33529,1.409029,1.509015,1.598972,1.795442,2.060759,2.428823,2.893961,3.518192,31.007344,33.814105,34.770069,37.032849,45.134095,59.284695,91.743207,129.465634,173.885684,228.59639,289.580471,370.566292,-
"","Tide, Wave, Fuel Cell",""
"","Tide and Wave","Billion Kwh"
"","Europe","Billion Kwh",0.47,0.53,0.57,0.57,0.57,0.57,0.56,0.54,0.54,0.53,0.571,0.584,0.578,0.556,0.562,0.568,0.547,0.57,0.59,0.58,0.573,0.543,0.536,0.539,0.518,2.209,2.361,2.641,2.283,1.955,1.994,2.5,2.546,2.77,2.786,2.944,3.149,-
"","World","Billion Kwh",0.47,0.53,0.57,0.57,0.578,0.59,0.59,0.57,0.56,0.56,0.601,0.614,0.608,0.586,0.592,0.598,0.577,0.6,0.62,0.61,0.603,0.573,0.566,0.569,0.548,26.86,28.147,27.118,24.483,24.252,25.901,26.537,26.098,27.447,27.072,26.603,27.21,-
"","Solar","Billion Kwh"
"","Europe","Billion Kwh",0,0,0,0,0.001,0.001,0.001,0,0.001,0.0169,0.033,0.017,0.036,0.04385,0.04985,0.05885,0.061,0.073,0.095,0.097,0.139,0.21395,0.30695,0.491,0.753,1.487,2.536,3.824,7.506,14.1992,23.2755,47.1388,70.6469,85.296,97.538,108.207,112.094,-
"","World","Billion Kwh",0,0,0,5.0E-5,0.006298,0.01168,0.016132,0.011597,0.011194,0.296897,0.437396,0.530827,0.515784,0.598862,0.646232,0.692488,0.75829,0.809029,0.889015,0.988972,1.192442,1.487759,1.862823,2.324961,2.970192,4.147344,5.667105,7.652069,12.549849,20.882095,33.383695,65.206207,103.367634,146.438684,201.52439,262.977471,343.356292,-
"","Biomass and Waste","Billion Kwh"
"","Europe","Billion Kwh",10.768,10.307,10.194,9.514,10.376,10.851,11.785,13.704,13.797,14.441,20.258,22.156,23.788,25.857,28.598,31.83,32.958,38.533,43.563,44.184,48.873,56.051,61.409,67.739,78.59,85.817,96.15,106.719,116.96,127.72,145.318,155.278,171.454,180.6,191.703,203.394,209.123,-
"","World","Billion Kwh",17.815363,17.958129,27.254619,28.243962,31.229001,31.725222,34.331943,38.251729,40.478444,77.763905,90.551268,98.361104,109.976697,113.606438,119.777959,127.738053,130.635646,140.498514,145.874319,152.741909,159.39918,172.97039902,187.98865859,197.85259464,211.07475449,226.4037689,240.67282012,256.63320873,281.0472768,303.62406839,356.18470856,379.12442945,408.55723271,444.92164881,482.89593935,513.53018534,567.31279321,-
"","Fossil Fuels","Billion Kwh"
"","Europe","Billion Kwh",1453.261,1375.615,1361.424,1360.31,1353.931,1354.734,1375.458,1395.295,1350.261,1439.527,1441.397,1440.851,1401.838,1360.183,1395.614,1446.149,1504.975656,1503.075477,1552.172354,1569.199772,1639.992672,1660.177634,1708.304596,1796.837389,1802.700064,1835.910255,1876.960224,1934.831754,1911.988821,1763.18835,1790.128803,1762.11086,1693.5283,1587.25748,1492.5226,1504.65568,1531.60828,-
"","World","Billion Kwh",5589.087897,5525.83508,5563.550063,5702.97387,5913.009101,6040.896327,6101.269248,6396.22106,6609.667894,7051.691131,7136.259289,7238.183244,7281.339782,7359.41937,7560.902524,7787.476814,8047.729603,8326.58406,8616.803846,8824.30299,9339.8458405,9566.1751891991,9986.3489625,10510.855021333,10967.058069,11449.123761,11964.199566,12769.604796,12858.381336,12684.885098,13587.212391,14197.506439,14488.956519,14808.028017,14939.796236,15135.728354,15367.317306,-
"","Hydroelectric Pumped Storage","Billion Kwh"
"","Europe","Billion Kwh",-6.861,-7.38,-7.284,-8.467,-9.128,-9.778,-9.605,-9.158,-9.556,-8.768,-9.655,-8.014,-7.931,-8.117,-7.972,-9.883,-9.933,-11.153,-10.797,-11.947,-14.204,-12.411,-15.747,-15.115,-14.558,-14.648,-13.853,-13.271,-12.782,-12.291,-12.515,-11.63,-12.612,-12.942,-12.834,-12.715,-12.457,-
"","World","Billion Kwh",-9.779,-10.893,-8.51,-9.733,-11.263,-12.681,-13.908,-15.608,-16.274,-14.423,-19.939741,-19.067435,-17.931582,-19.947572,-19.460825,-21.570131,-23.221078,-25.913905,-24.97228,-26.291899,-27.50686,-29.425445,-32.098928,-29.827065,-28.97221,-29.267788,-28.092842,-28.396352,-25.646062,-23.367345,-28.135132,-28.538516,-27.619496,-27.853033,-29.952548,-29.028488,-38.348127,-
